1419429406 0 0 1
1419429494 1 0 1
1419429781 2 0 1
1419430016 3 0 1
1419435908 4 0 1
1419436106 5 0 1
1419490468 6 0 1
1419522042 7 0 1
1419584085 8 0 1
1419597619 9 0 1
1419688142 10 0 1
1419688213 11 0 1
1419779053 12 0 1
1419780981 13 0 1
1419832222 14 0 1
1419832250 15 0 1
1419832486 16 0 1
1419832604 17 0 1
1419841254 18 0 1
1419842577 19 0 1
1419844327 20 0 1
1419849502 21 0 1
1419849581 22 0 1
1419866823 23 0 1
1419924761 24 0 1
1419925120 25 0 1
1419925320 26 0 1
1419925632 27 0 1
1419926478 28 0 1
1419926882 29 0 1
1419928633 30 0 1
1419929979 31 0 1
1419932156 32 0 1
1419933135 33 0 1
1419947543 34 0 1
1419956149 35 0 1
1419990301 36 0 1
1419996380 37 0 1
1420001988 38 0 1
1420010515 39 0 1
1420013530 40 0 1
1420085726 41 0 1
1420090654 42 0 1
1420095513 43 0 1
1420098243 44 0 1
1420161083 45 0 1
1420161116 46 0 1
1420176390 47 0 1
1420177595 48 0 1
1420183110 49 0 1
1420189765 50 0 1
1420190332 51 0 1
1420200171 52 0 1
1420200278 53 0 1
1420210726 54 0 1
1420210845 55 0 1
1420210955 56 0 1
1420253974 57 0 1
1420254824 58 0 1
1420254944 59 0 1
1420254998 60 0 1
1420255395 61 0 1
1420255447 62 0 1
1420255612 63 0 1
1420256263 64 0 1
1420257319 65 0 1
1420257757 66 0 1
1420257814 67 0 1
1420258506 68 0 1
1420266172 69 0 1
1420266532 70 0 1
1420270171 71 0 1
1420270257 72 0 1
1420270847 73 0 1
1420271734 74 0 1
1420271771 75 0 1
1420271866 76 0 1
1420271946 77 0 1
1420278367 78 0 1
1420279793 79 0 1
1420350956 80 0 1
1420368989 81 0 1
1420370394 82 0 1
1420376758 83 0 1
1420378280 84 0 1
1420381654 85 0 1
1420431341 86 0 1
1420439376 87 0 1
1420439599 88 0 1
1420462631 89 0 1
1420462714 90 0 1
1420463142 91 0 1
1420533108 92 0 1
1420545651 93 0 1
1420546988 94 0 1
1420547445 95 0 1
1420550326 96 0 1
1420603683 97 0 1
1420604287 98 0 1
1420619810 99 0 1
1420636657 100 0 1
1420636717 101 0 1
1420637910 102 0 1
1420712694 103 0 1
1420716906 104 0 1
1420728330 105 0 1
1420729835 106 0 1
1420800478 107 0 1
1420800512 108 0 1
1420864368 109 0 1
1420869494 110 0 1
1420888798 111 0 1
1420889926 112 0 1
1420890451 113 0 1
1420963082 114 0 1
1420965289 115 0 1
1420979613 116 0 1
1421145911 117 0 1
1421146137 118 0 1
1421417031 119 0 1
1421460800 120 0 1
1421468372 121 0 1
1421470184 122 0 1
1421470603 123 0 1
1421472152 124 0 1
1421472480 125 0 1
1421511182 126 0 1
1421558635 127 0 1
1421559943 128 0 1
1421565213 129 0 1
1421570567 130 0 1
1421570817 131 0 1
1421662133 132 0 1
1422018594 133 0 1
1422021920 134 0 1
1422061799 135 0 1
1422068475 136 0 1
1422080885 137 0 1
1422179095 139 0 1
1422179206 140 0 1
1422179422 141 0 1
1422179465 142 0 1
1422183271 143 0 1
1422367487 144 0 1
1422367637 145 0 1
1422530957 146 0 1
1422533126 147 0 1
1422538944 148 0 1
1422539845 149 0 1
1422608786 150 0 1
1422622910 151 0 1
1422685479 152 0 1
1422688197 153 0 1
1422768473 154 0 1
1422768489 155 0 1
1422793435 156 0 1
1422834471 157 0 1
1422888351 158 0 1
1422888492 159 0 1
1422888565 160 0 1
1422890177 161 0 1
1422890332 162 0 1
1422890962 163 0 1
1422952150 164 0 1
1422955465 165 0 1
1422955787 166 0 1
1422961891 167 0 1
1422963592 168 0 1
1422964827 169 0 1
1422968210 170 0 1
1422968254 171 0 1
1422969907 172 0 1
1423062794 173 0 1
1423063274 174 0 1
1423138003 175 0 1
1423138396 176 0 1
1423145228 177 0 1
1423214251 178 0 1
1423215732 179 0 1
1423226529 180 0 1
1423226544 181 0 1
1423230695 182 0 1
1423274656 183 0 1
1423274692 184 0 1
1423274718 185 0 1
1423285965 186 0 1
1423288674 187 0 1
1423291850 188 0 1
1423292818 189 0 1
1423293133 190 0 1
1423294773 191 0 1
1423294823 192 0 1
1423305761 193 0 1
1423310545 194 0 1
1423310598 195 0 1
1423313526 196 0 1
1423320050 197 0 1
1423320315 197 1 1
1423382152 198 1 1
1423384059 199 1 1
1423384126 200 1 1
1423387759 201 1 1
1423387788 202 1 1
1423388048 203 1 1
1423388236 204 1 1
1423455454 205 1 1
1423462091 206 1 1
1423462714 207 1 1
1423462768 208 1 1
1423462989 209 1 1
1423477428 210 1 1
1423477490 211 1 1
1423477598 212 1 1
1423560992 213 1 1
1423648594 214 1 1
1423648615 215 1 1
1423652486 216 1 1
1423653352 217 1 1
1423734773 218 1 1
1423840453 219 1 1
